,A.0_ID flood wave shape,discount rate 0,EWS_DaysToThreat,scenario,policy,model,RfR Total Costs,Expected Evacuation Costs,Dike ring,Bmax,Brate,pfail,RfR 0,DikeIncrease 0,Dike Investment Costs,Expected Annual Damage,Expected Number of Deaths,num_of_events
11,36,4.5,0,11,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,324.7013117090326,10.0,0.5141274760486205,1,0,0.0,0.0,0.0,324
12,26,2.5,0,12,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,115.80195014372477,10.0,0.17695681723434162,1,0,0.0,4034640.1019989443,0.002308669760278992,324
13,66,1.5,0,13,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,143.25184092964997,10.0,0.9230370154450785,1,0,0.0,0.0,0.0,324
14,106,3.5,0,14,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,40.816685626958645,1.5,0.818511307509337,1,0,0.0,0.0,0.0,324
15,21,4.5,0,15,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,88.94904739961633,1.0,0.125858250773889,1,0,0.0,10108071.3225087,0.009240192881005305,324
16,93,2.5,0,16,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,131.30456267143344,1.5,0.38444427621402066,1,0,0.0,0.0,0.0,324
17,43,1.5,0,17,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,150.93007590898202,1.5,0.05968841576287701,1,0,0.0,768743396.4513571,0.3265607800070952,324
18,11,1.5,0,18,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,261.4090651782657,10.0,0.2654052145629223,1,0,0.0,0.0,0.0,324
19,87,1.5,0,19,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,297.9605575388116,10.0,0.7935910394442439,1,0,0.0,0.0,0.0,324
20,0,4.5,0,20,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,156.80206235599667,1.5,0.7087486255565284,1,0,0.0,0.0,0.0,324
21,64,2.5,0,21,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,165.86854432874486,1.0,0.7650852528147092,1,0,0.0,0.0,0.0,324
22,8,1.5,0,22,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,121.75914682388213,1.5,0.7150102085121046,1,0,0.0,0.0,0.0,324
23,104,2.5,0,23,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,95.74802752200961,1.0,0.9735434410949101,1,0,0.0,0.0,0.0,324
24,39,4.5,0,24,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,52.72039382352992,1.5,0.5071718331718776,1,0,0.0,0.0,0.0,324
25,85,3.5,0,25,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,244.0195970185511,1.5,0.45785007461857874,1,0,0.0,0.0,0.0,324
26,40,4.5,0,26,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,37.761800710960514,1.5,0.6841573465714048,1,0,0.0,0.0,0.0,324
27,98,3.5,0,27,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,65.16787263058194,10.0,0.6975699429861845,1,0,0.0,0.0,0.0,324
28,44,2.5,0,28,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,287.69008376316754,1.0,0.4765567448675122,1,0,0.0,0.0,0.0,324
29,71,4.5,0,29,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,294.1630793281879,1.5,0.028583122307188978,1,0,0.0,631989631.9387424,0.5777270372940133,324
30,127,1.5,0,30,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,32.17651438034515,1.0,0.2878133730166789,1,0,0.0,0.0,0.0,324
31,98,3.5,0,31,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,146.09811218681332,1.0,0.8517808185365504,1,0,0.0,0.0,0.0,324
32,46,2.5,0,32,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,239.55114797915738,1.0,0.6356740241318652,1,0,0.0,0.0,0.0,324
33,116,3.5,0,33,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,252.5998375933524,1.0,0.22588357845918508,1,0,0.0,0.0,0.0,324
34,63,1.5,0,34,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,320.9051071598979,1.0,0.5532716934867512,1,0,0.0,0.0,0.0,324
35,55,1.5,0,35,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,123.71595614115813,1.0,0.25209644391289243,1,0,0.0,0.0,0.0,324
36,121,2.5,0,36,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,185.59666973904507,1.0,0.902155926605109,1,0,0.0,0.0,0.0,324
37,38,2.5,0,37,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,221.90233373563353,10.0,0.06043165904615316,1,0,0.0,491946557.003026,0.28149775720108294,324
38,12,1.5,0,38,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,180.0899762293162,1.0,0.2143292598747297,1,0,0.0,1980113.2235723224,0.0008411484531471447,324
39,92,1.5,0,39,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,78.40588393960383,10.0,0.09494222379842798,1,0,0.0,66032489.99163399,0.028050480221384455,324
40,80,2.5,0,40,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,290.7223912124466,10.0,0.3538094631124997,1,0,0.0,0.0,0.0,324
41,131,3.5,0,41,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,55.659302148281,1.5,0.008377739986713671,1,0,0.0,783894203.6269803,0.5777270372940133,324
42,107,3.5,0,42,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,75.50259432995605,1.5,0.9548556264561047,1,0,0.0,0.0,0.0,324
43,75,3.5,0,43,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,336.2457071073105,1.0,0.9306422220548202,1,0,0.0,0.0,0.0,324
44,59,2.5,0,44,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,106.11093889796547,1.0,0.278831211938764,1,0,0.0,0.0,0.0,324
45,16,1.5,0,45,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,43.787378911783186,1.0,0.8049253601062012,1,0,0.0,0.0,0.0,324
46,112,3.5,0,46,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,193.89061858634375,1.0,0.9923334344800807,1,0,0.0,0.0,0.0,324
47,69,1.5,0,47,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,213.90732114339653,1.5,0.08865224919391618,1,0,0.0,118869393.57562843,0.05049549962213412,324
48,45,2.5,0,48,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,349.44241673557224,10.0,0.6251824878849196,1,0,0.0,0.0,0.0,324
49,49,4.5,0,49,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,35.19991234289206,1.0,0.37804148542988825,1,0,0.0,0.0,0.0,324
50,106,4.5,0,50,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,50.716848515560955,1.0,0.8888742485960064,1,0,0.0,0.0,0.0,324
51,130,2.5,0,51,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,108.59587791415117,1.0,0.9184256175169592,1,0,0.0,0.0,0.0,324
52,35,2.5,0,52,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,137.40837449593099,1.0,0.40296177346740997,1,0,0.0,0.0,0.0,324
53,34,2.5,0,53,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,208.98507620716134,10.0,0.19612133104927879,1,0,0.0,3450258.540747864,0.0019742795780526845,324
54,3,4.5,0,54,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,332.1978964000506,10.0,0.39195593781281707,1,0,0.0,0.0,0.0,324
55,100,3.5,0,55,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,170.95408607454377,10.0,0.7334332652953485,1,0,0.0,0.0,0.0,324
56,6,1.5,0,56,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,209.56784972575718,1.0,0.8441178075533863,1,0,0.0,0.0,0.0,324
57,42,3.5,0,57,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,267.50758467778155,1.5,0.1356670241231021,1,0,0.0,11414750.48152014,0.008412627554364616,324
58,109,2.5,0,58,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,71.56112095635163,1.0,0.031231539872071706,1,0,0.0,1009637979.7489032,0.5777270372940133,324
59,19,4.5,0,59,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,118.79532774008769,1.5,0.24054733179550639,1,0,0.0,0.0,0.0,324
60,10,3.5,0,60,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,224.59613016776916,10.0,0.4699356159527646,1,0,0.0,0.0,0.0,324
61,6,4.5,0,61,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,168.2519329167553,10.0,0.3030837221527005,1,0,0.0,0.0,0.0,324
62,84,1.5,0,62,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,270.3282656015498,1.5,0.9656526307192628,1,0,0.0,0.0,0.0,324
63,119,1.5,0,63,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,321.41658947154417,10.0,0.44527910582266145,1,0,0.0,0.0,0.0,324
64,79,1.5,0,64,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,217.59529349803063,1.5,0.724129880475646,1,0,0.0,0.0,0.0,324
65,58,3.5,0,65,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,127.70428076067276,1.5,0.743683300453362,1,0,0.0,0.0,0.0,324
66,29,4.5,0,66,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,85.47530707770753,1.5,0.4177836696443679,1,0,0.0,0.0,0.0,324
67,54,4.5,0,67,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,153.01653273363033,10.0,0.0102987052337468,1,0,0.0,631989631.9387424,0.5777270372940133,324
68,82,4.5,0,68,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,200.0112750111569,10.0,0.6091072832927994,1,0,0.0,0.0,0.0,324
69,60,2.5,0,69,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,341.3288681138386,1.0,0.9418504321974925,1,0,0.0,0.0,0.0,324
70,2,1.5,0,70,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,82.39195425225031,1.5,0.6400900977739846,1,0,0.0,0.0,0.0,324
71,50,4.5,0,71,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,307.20116352336015,10.0,0.07588290156141875,1,0,0.0,120262261.97034344,0.10993655084698833,324
72,67,4.5,0,72,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,255.53047648489834,1.5,0.5260908906118902,1,0,0.0,0.0,0.0,324
73,15,1.5,0,73,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,246.91106653614338,1.5,0.865568011273035,1,0,0.0,0.0,0.0,324
74,14,3.5,0,74,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,344.24839705587004,1.0,0.6152583618570658,1,0,0.0,0.0,0.0,324
75,94,2.5,0,75,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,314.6199394244526,1.5,0.10317786910669856,1,0,0.0,32871108.317943044,0.018809244899660738,324
76,127,3.5,0,76,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,276.7366196736121,1.0,0.3420318013653463,1,0,0.0,0.0,0.0,324
77,103,2.5,0,77,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,225.91449151076986,10.0,0.5714963845410475,1,0,0.0,0.0,0.0,324
78,30,2.5,0,78,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,299.0748640886475,1.5,0.757326619507335,1,0,0.0,0.0,0.0,324
79,18,2.5,0,79,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,112.38604492978281,10.0,0.5664901180269749,1,0,0.0,0.0,0.0,324
80,77,1.5,0,80,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,304.62301806508503,10.0,0.824129922256873,1,0,0.0,0.0,0.0,324
81,120,3.5,0,81,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,103.54482294106889,1.5,0.04979161861919144,1,0,0.0,783894203.6269803,0.5777270372940133,324
82,113,1.5,0,82,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,329.31231098421756,1.5,0.49998792555427995,1,0,0.0,0.0,0.0,324
83,52,3.5,0,83,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,92.75477496024754,10.0,0.14549214336557384,1,0,0.0,6869050.649810709,0.005062464121530941,324
84,91,2.5,0,84,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,264.5464313628491,1.0,0.3250822352007844,1,0,0.0,0.0,0.0,324
85,111,3.5,0,85,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,316.76417560947397,10.0,0.5909039008841075,1,0,0.0,0.0,0.0,324
86,118,3.5,0,86,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,229.68413800933052,10.0,0.8969333727712294,1,0,0.0,0.0,0.0,324
87,49,2.5,0,87,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,340.2688324644982,1.5,0.6749474432709421,1,0,0.0,0.0,0.0,324
88,132,4.5,0,88,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,141.82028502351542,1.5,0.18476455846408307,1,0,0.0,2159712.36125947,0.0019742795780526845,324
89,81,3.5,0,89,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,285.70259704697065,1.0,0.6538742842341675,1,0,0.0,0.0,0.0,324
90,65,4.5,0,90,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,161.05390673745686,1.5,0.11019518776744733,1,0,0.0,20575889.639613096,0.018809244899660738,324
91,125,1.5,0,91,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,199.49650878755833,10.0,0.4843216131173952,1,0,0.0,0.0,0.0,324
92,62,4.5,0,92,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,203.01852936013006,1.5,0.23688429067523212,1,0,0.0,0.0,0.0,324
93,23,4.5,0,93,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,67.02185898184013,10.0,0.5426286371004387,1,0,0.0,0.0,0.0,324
94,32,2.5,0,94,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,248.69622618821043,1.0,0.8338445706765366,1,0,0.0,0.0,0.0,324
95,124,1.5,0,95,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,177.16540091298805,1.5,0.3388526311492707,1,0,0.0,0.0,0.0,324
96,115,1.5,0,96,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,187.42008766762427,1.0,0.36350520657859947,1,0,0.0,0.0,0.0,324
97,27,2.5,0,97,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,60.181400113612646,1.5,0.782687010244734,1,0,0.0,0.0,0.0,324
98,101,3.5,0,98,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,257.86295536397813,10.0,0.2960694112620229,1,0,0.0,0.0,0.0,324
99,123,4.5,0,99,RfR-Ge DI-Ov max,dikesnet,333100000.0,0.0,A.1,73.95084364891036,1.0,0.5893806387594304,1,0,0.0,0.0,0.0,324
100,73,4.5,0,0,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,237.4628010945969,10.0,0.16680205036512594,0,10,95107331.0,0.0,0.0,324
101,96,4.5,0,1,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,190.5011867654336,10.0,0.9867019045094128,0,10,95107331.0,0.0,0.0,324
102,54,3.5,0,2,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,279.60185885424045,1.5,0.4380575205873056,0,10,95107331.0,0.0,0.0,324
103,90,3.5,0,3,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,48.80335547194268,10.0,0.5323593613268258,0,10,95107331.0,0.0,0.0,324
104,31,3.5,0,4,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,135.2734882713084,1.0,0.15404806973284046,0,10,95107331.0,0.0,0.0,324
105,21,1.5,0,5,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,232.07309640626534,10.0,0.42096893847959854,0,10,95107331.0,0.0,0.0,324
106,4,1.5,0,6,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,273.2402801352282,1.0,0.6621047327319387,0,10,95107331.0,0.0,0.0,324
107,76,4.5,0,7,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,161.5200070332872,1.0,0.7787233964543204,0,10,95107331.0,0.0,0.0,324
108,86,3.5,0,8,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,311.3832777837976,1.0,0.8734535447863442,0,10,95107331.0,0.0,0.0,324
109,24,4.5,0,9,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,181.19350543987042,1.5,0.20575451170188905,0,10,95107331.0,0.0,0.0,324
110,72,2.5,0,10,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,99.95908939304952,10.0,0.31466651617268204,0,10,95107331.0,0.0,0.0,324
111,36,4.5,0,11,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,324.7013117090326,10.0,0.5141274760486205,0,10,95107331.0,0.0,0.0,324
112,26,2.5,0,12,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,115.80195014372477,10.0,0.17695681723434162,0,10,95107331.0,0.0,0.0,324
113,66,1.5,0,13,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,143.25184092964997,10.0,0.9230370154450785,0,10,95107331.0,0.0,0.0,324
114,106,3.5,0,14,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,40.816685626958645,1.5,0.818511307509337,0,10,95107331.0,0.0,0.0,324
115,21,4.5,0,15,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,88.94904739961633,1.0,0.125858250773889,0,10,95107331.0,0.0,0.0,324
116,93,2.5,0,16,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,131.30456267143344,1.5,0.38444427621402066,0,10,95107331.0,0.0,0.0,324
117,43,1.5,0,17,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,150.93007590898202,1.5,0.05968841576287701,0,10,95107331.0,0.0,0.0,324
118,11,1.5,0,18,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,261.4090651782657,10.0,0.2654052145629223,0,10,95107331.0,0.0,0.0,324
119,87,1.5,0,19,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,297.9605575388116,10.0,0.7935910394442439,0,10,95107331.0,0.0,0.0,324
120,0,4.5,0,20,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,156.80206235599667,1.5,0.7087486255565284,0,10,95107331.0,0.0,0.0,324
121,64,2.5,0,21,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,165.86854432874486,1.0,0.7650852528147092,0,10,95107331.0,0.0,0.0,324
122,8,1.5,0,22,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,121.75914682388213,1.5,0.7150102085121046,0,10,95107331.0,0.0,0.0,324
123,104,2.5,0,23,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,95.74802752200961,1.0,0.9735434410949101,0,10,95107331.0,0.0,0.0,324
124,39,4.5,0,24,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,52.72039382352992,1.5,0.5071718331718776,0,10,95107331.0,0.0,0.0,324
125,85,3.5,0,25,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,244.0195970185511,1.5,0.45785007461857874,0,10,95107331.0,0.0,0.0,324
126,40,4.5,0,26,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,37.761800710960514,1.5,0.6841573465714048,0,10,95107331.0,0.0,0.0,324
127,98,3.5,0,27,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,65.16787263058194,10.0,0.6975699429861845,0,10,95107331.0,0.0,0.0,324
128,44,2.5,0,28,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,287.69008376316754,1.0,0.4765567448675122,0,10,95107331.0,0.0,0.0,324
129,71,4.5,0,29,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,294.1630793281879,1.5,0.028583122307188978,0,10,95107331.0,0.0,0.0,324
130,127,1.5,0,30,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,32.17651438034515,1.0,0.2878133730166789,0,10,95107331.0,0.0,0.0,324
131,98,3.5,0,31,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,146.09811218681332,1.0,0.8517808185365504,0,10,95107331.0,0.0,0.0,324
132,46,2.5,0,32,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,239.55114797915738,1.0,0.6356740241318652,0,10,95107331.0,0.0,0.0,324
133,116,3.5,0,33,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,252.5998375933524,1.0,0.22588357845918508,0,10,95107331.0,0.0,0.0,324
134,63,1.5,0,34,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,320.9051071598979,1.0,0.5532716934867512,0,10,95107331.0,0.0,0.0,324
135,55,1.5,0,35,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,123.71595614115813,1.0,0.25209644391289243,0,10,95107331.0,0.0,0.0,324
136,121,2.5,0,36,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,185.59666973904507,1.0,0.902155926605109,0,10,95107331.0,0.0,0.0,324
137,38,2.5,0,37,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,221.90233373563353,10.0,0.06043165904615316,0,10,95107331.0,0.0,0.0,324
138,12,1.5,0,38,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,180.0899762293162,1.0,0.2143292598747297,0,10,95107331.0,0.0,0.0,324
139,92,1.5,0,39,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,78.40588393960383,10.0,0.09494222379842798,0,10,95107331.0,0.0,0.0,324
140,80,2.5,0,40,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,290.7223912124466,10.0,0.3538094631124997,0,10,95107331.0,0.0,0.0,324
141,131,3.5,0,41,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,55.659302148281,1.5,0.008377739986713671,0,10,95107331.0,0.0,0.0,324
142,107,3.5,0,42,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,75.50259432995605,1.5,0.9548556264561047,0,10,95107331.0,0.0,0.0,324
143,75,3.5,0,43,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,336.2457071073105,1.0,0.9306422220548202,0,10,95107331.0,0.0,0.0,324
144,59,2.5,0,44,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,106.11093889796547,1.0,0.278831211938764,0,10,95107331.0,0.0,0.0,324
145,16,1.5,0,45,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,43.787378911783186,1.0,0.8049253601062012,0,10,95107331.0,0.0,0.0,324
146,112,3.5,0,46,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,193.89061858634375,1.0,0.9923334344800807,0,10,95107331.0,0.0,0.0,324
147,69,1.5,0,47,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,213.90732114339653,1.5,0.08865224919391618,0,10,95107331.0,0.0,0.0,324
148,45,2.5,0,48,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,349.44241673557224,10.0,0.6251824878849196,0,10,95107331.0,0.0,0.0,324
149,49,4.5,0,49,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,35.19991234289206,1.0,0.37804148542988825,0,10,95107331.0,0.0,0.0,324
150,106,4.5,0,50,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,50.716848515560955,1.0,0.8888742485960064,0,10,95107331.0,0.0,0.0,324
151,130,2.5,0,51,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,108.59587791415117,1.0,0.9184256175169592,0,10,95107331.0,0.0,0.0,324
152,35,2.5,0,52,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,137.40837449593099,1.0,0.40296177346740997,0,10,95107331.0,0.0,0.0,324
153,34,2.5,0,53,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,208.98507620716134,10.0,0.19612133104927879,0,10,95107331.0,0.0,0.0,324
154,3,4.5,0,54,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,332.1978964000506,10.0,0.39195593781281707,0,10,95107331.0,0.0,0.0,324
155,100,3.5,0,55,Di-Ge RfR-Ov max,dikesnet,377300000.0,0.0,A.1,170.95408607454377,10.0,0.7334332652953485,0,10,95107331.0,0.0,0.0,324
