,A.0_ID flood wave shape,discount rate 0,EWS_DaysToThreat,scenario,policy,model,RfR Total Costs,Expected Evacuation Costs,Dike ring,Bmax,Brate,pfail,RfR 0,DikeIncrease 0,Dike Investment Costs,Expected Annual Damage,Expected Number of Deaths,num_of_events
376,123,2.5,3,76,GEL_OP_v1(2),dikesnet,454300000.0,14866.459320761784,A.1,335.38698503163243,1.0,0.2509812940736539,1,6,60717312,0.0,0.0,108
377,45,1.5,3,77,GEL_OP_v1(2),dikesnet,454300000.0,3801.6865525397434,A.1,299.5806541948394,1.5,0.009349468146608711,1,6,60717312,0.0,0.0,108
378,43,4.5,3,78,GEL_OP_v1(2),dikesnet,454300000.0,33655.7259348772,A.1,222.9864257378804,1.5,0.6922741677634257,1,6,60717312,0.0,0.0,108
379,10,3.5,3,79,GEL_OP_v1(2),dikesnet,454300000.0,1036.9843327218853,A.1,84.42817557409617,1.0,0.5969506490960474,1,6,60717312,0.0,0.0,108
380,33,3.5,3,80,GEL_OP_v1(2),dikesnet,454300000.0,8159.273408828516,A.1,235.2896563534645,1.5,0.788447904090678,1,6,60717312,0.0,0.0,108
381,87,1.5,3,81,GEL_OP_v1(2),dikesnet,454300000.0,4448.87148600756,A.1,54.5392698218783,10.0,0.4570570573105437,1,6,60717312,0.0,0.0,108
382,82,1.5,3,82,GEL_OP_v1(2),dikesnet,454300000.0,9638.501419536125,A.1,145.19228604767102,1.5,0.8015202205997788,1,6,60717312,0.0,0.0,108
383,88,3.5,3,83,GEL_OP_v1(2),dikesnet,454300000.0,9172.557302096846,A.1,225.31727619203778,1.5,0.12649027248039696,1,6,60717312,0.0,0.0,108
384,99,2.5,3,84,GEL_OP_v1(2),dikesnet,454300000.0,3246.304008449977,A.1,77.6543865077982,10.0,0.6318046310690236,1,6,60717312,0.0,0.0,108
385,69,1.5,3,85,GEL_OP_v1(2),dikesnet,454300000.0,1857.9966058480734,A.1,160.9860849130385,1.0,0.16947292707900768,1,6,60717312,0.0,0.0,108
386,112,1.5,3,86,GEL_OP_v1(2),dikesnet,454300000.0,3076.3009991692156,A.1,100.92129125845292,10.0,0.4435375754330762,1,6,60717312,0.0,0.0,108
387,1,1.5,3,87,GEL_OP_v1(2),dikesnet,454300000.0,29878.077759403284,A.1,263.8287851886994,1.5,0.7601773765158476,1,6,60717312,0.0,0.0,108
388,60,3.5,3,88,GEL_OP_v1(2),dikesnet,454300000.0,725.5638126419701,A.1,211.58560293316788,10.0,0.5136911199902987,1,6,60717312,0.0,0.0,108
389,54,2.5,3,89,GEL_OP_v1(2),dikesnet,454300000.0,6825.113576644997,A.1,35.26046591499077,10.0,0.7793734720892092,1,6,60717312,0.0,0.0,108
390,99,1.5,3,90,GEL_OP_v1(2),dikesnet,454300000.0,13483.548526811326,A.1,32.72007426545209,10.0,0.2902883603412683,1,6,60717312,0.0,0.0,108
391,66,1.5,3,91,GEL_OP_v1(2),dikesnet,454300000.0,33617.41551320825,A.1,192.18057441248402,1.0,0.8973391690734895,1,6,60717312,0.0,0.0,108
392,119,2.5,3,92,GEL_OP_v1(2),dikesnet,454300000.0,4373.778050370668,A.1,95.83888845724138,1.0,0.5746543301855248,1,6,60717312,0.0,0.0,108
393,76,3.5,3,93,GEL_OP_v1(2),dikesnet,454300000.0,21199.76488480556,A.1,282.3117312359989,10.0,0.19639404147894607,1,6,60717312,0.0,0.0,108
394,15,1.5,3,94,GEL_OP_v1(2),dikesnet,454300000.0,7631.941562663057,A.1,283.3450368578619,10.0,0.6017849151760037,1,6,60717312,0.0,0.0,108
395,79,4.5,3,95,GEL_OP_v1(2),dikesnet,454300000.0,1554.4848133078267,A.1,165.43387520449267,10.0,0.019311585421828256,1,6,60717312,0.0,0.0,108
396,63,1.5,3,96,GEL_OP_v1(2),dikesnet,454300000.0,2307.3277921559265,A.1,244.13520522972044,10.0,0.36759655653996964,1,6,60717312,0.0,0.0,108
397,9,1.5,3,97,GEL_OP_v1(2),dikesnet,454300000.0,605.2528033972978,A.1,239.8313043452083,1.5,0.7968307984262243,1,6,60717312,0.0,0.0,108
398,67,4.5,3,98,GEL_OP_v1(2),dikesnet,454300000.0,4693.032837672686,A.1,320.44650999166544,1.5,0.6879125320467829,1,6,60717312,0.0,0.0,108
399,125,4.5,3,99,GEL_OP_v1(2),dikesnet,454300000.0,922.2706710270767,A.1,69.30776054116366,10.0,0.8601723225346444,1,6,60717312,0.0,0.0,108
400,74,1.5,3,0,GEL_OP_v1(3),dikesnet,589200000.0,2920.6084403624063,A.1,274.3009006354014,1.0,0.43452214111948917,1,10,95107331,0.0,0.0,108
401,73,3.5,3,1,GEL_OP_v1(3),dikesnet,589200000.0,2024.2019999943573,A.1,349.08275856055036,1.0,0.4061597037472546,1,10,95107331,0.0,0.0,108
402,81,1.5,3,2,GEL_OP_v1(3),dikesnet,589200000.0,3489.2289733918387,A.1,316.9763741052865,1.0,0.14304323715440906,1,10,95107331,0.0,0.0,108
403,7,2.5,3,3,GEL_OP_v1(3),dikesnet,589200000.0,11381.86229159572,A.1,107.13324728605383,10.0,0.3822602872779956,1,10,95107331,0.0,0.0,108
404,101,2.5,3,4,GEL_OP_v1(3),dikesnet,589200000.0,1090.1053855153732,A.1,295.6348078845713,1.5,0.9661869396619875,1,10,95107331,0.0,0.0,108
405,64,1.5,3,5,GEL_OP_v1(3),dikesnet,589200000.0,2681.3529339829356,A.1,83.62866912339442,10.0,0.5836299025942504,1,10,95107331,0.0,0.0,108
406,26,1.5,3,6,GEL_OP_v1(3),dikesnet,589200000.0,17994.137936156385,A.1,161.84112041726104,1.5,0.2838159609922954,1,10,95107331,0.0,0.0,108
407,128,4.5,3,7,GEL_OP_v1(3),dikesnet,589200000.0,6019.420340267043,A.1,309.41978579940064,10.0,0.10772598377070529,1,10,95107331,0.0,0.0,108
408,41,2.5,3,8,GEL_OP_v1(3),dikesnet,589200000.0,21259.856426528404,A.1,199.1179442579429,1.0,0.9271572519821947,1,10,95107331,0.0,0.0,108
409,85,4.5,3,9,GEL_OP_v1(3),dikesnet,589200000.0,8377.05579930692,A.1,150.25721361453188,1.5,0.7359252170864822,1,10,95107331,0.0,0.0,108
410,94,2.5,3,10,GEL_OP_v1(3),dikesnet,589200000.0,2963.242168067265,A.1,279.0747812960894,10.0,0.46024015998647316,1,10,95107331,0.0,0.0,108
411,113,4.5,3,11,GEL_OP_v1(3),dikesnet,589200000.0,10973.407601561827,A.1,266.9473656149054,10.0,0.6256635528663518,1,10,95107331,0.0,0.0,108
412,20,3.5,3,12,GEL_OP_v1(3),dikesnet,589200000.0,1090.516922908662,A.1,219.49934129974872,1.5,0.9075744153911772,1,10,95107331,0.0,0.0,108
413,30,1.5,3,13,GEL_OP_v1(3),dikesnet,589200000.0,2094.013704827951,A.1,312.95273057438135,1.5,0.6602960265402325,1,10,95107331,0.0,0.0,108
414,124,2.5,3,14,GEL_OP_v1(3),dikesnet,589200000.0,30315.3870352096,A.1,203.13473499410958,10.0,0.5553930862478342,1,10,95107331,0.0,0.0,108
415,23,4.5,3,15,GEL_OP_v1(3),dikesnet,589200000.0,3172.5985790543946,A.1,258.4775993102128,1.5,0.8179309692599792,1,10,95107331,0.0,0.0,108
416,54,2.5,3,16,GEL_OP_v1(3),dikesnet,589200000.0,258.0860256577239,A.1,339.3141347935235,1.5,0.41385494493082053,1,10,95107331,0.0,0.0,108
417,116,4.5,3,17,GEL_OP_v1(3),dikesnet,589200000.0,1873.4378277935612,A.1,88.93774364183263,10.0,0.9180661167322387,1,10,95107331,0.0,0.0,108
418,129,1.5,3,18,GEL_OP_v1(3),dikesnet,589200000.0,3099.123010627861,A.1,154.48079372026504,1.0,0.18987239669111555,1,10,95107331,0.0,0.0,108
419,24,2.5,3,19,GEL_OP_v1(3),dikesnet,589200000.0,6217.285418590478,A.1,132.04627487583514,10.0,0.8557633805976828,1,10,95107331,0.0,0.0,108
420,40,2.5,3,20,GEL_OP_v1(3),dikesnet,589200000.0,6302.51689991157,A.1,232.48761756808216,1.5,0.9825448764526127,1,10,95107331,0.0,0.0,108
421,32,4.5,3,21,GEL_OP_v1(3),dikesnet,589200000.0,2854.47643839833,A.1,291.4392411758599,1.5,0.6712057635918821,1,10,95107331,0.0,0.0,108
422,85,4.5,3,22,GEL_OP_v1(3),dikesnet,589200000.0,3709.5383932639024,A.1,262.1481879618071,10.0,0.07430755706210651,1,10,95107331,0.0,0.0,108
423,107,1.5,3,23,GEL_OP_v1(3),dikesnet,589200000.0,7663.501052912364,A.1,51.43675018900288,1.0,0.6140966967447871,1,10,95107331,0.0,0.0,108
424,5,4.5,3,24,GEL_OP_v1(3),dikesnet,589200000.0,10186.495458069241,A.1,136.68606006845678,10.0,0.7217970675113325,1,10,95107331,0.0,0.0,108
425,109,4.5,3,25,GEL_OP_v1(3),dikesnet,589200000.0,28824.596489551925,A.1,253.6822863220091,1.0,0.7431119327366681,1,10,95107331,0.0,0.0,108
426,89,4.5,3,26,GEL_OP_v1(3),dikesnet,589200000.0,15085.807603738062,A.1,213.0947029233992,1.0,0.643264893578447,1,10,95107331,0.0,0.0,108
427,18,1.5,3,27,GEL_OP_v1(3),dikesnet,589200000.0,3636.457188191708,A.1,346.7856657941789,10.0,0.33226954836490996,1,10,95107331,0.0,0.0,108
428,44,4.5,3,28,GEL_OP_v1(3),dikesnet,589200000.0,623.080817498639,A.1,121.96011519546303,1.5,0.5068248133723433,1,10,95107331,0.0,0.0,108
429,90,4.5,3,29,GEL_OP_v1(3),dikesnet,589200000.0,3079.6620193558447,A.1,331.9483394870554,1.5,0.05618046774414109,1,10,95107331,0.0,0.0,108
430,3,1.5,3,30,GEL_OP_v1(3),dikesnet,589200000.0,513.0885837132621,A.1,155.1505493299351,1.5,0.9556916964140137,1,10,95107331,0.0,0.0,108
431,127,4.5,3,31,GEL_OP_v1(3),dikesnet,589200000.0,7697.787254853415,A.1,64.779962788494,1.0,0.26232648232535105,1,10,95107331,0.0,0.0,108
432,93,2.5,3,32,GEL_OP_v1(3),dikesnet,589200000.0,2674.7381860989344,A.1,182.83370761668667,10.0,0.9414201493200693,1,10,95107331,0.0,0.0,108
433,77,4.5,3,33,GEL_OP_v1(3),dikesnet,589200000.0,3045.787695810888,A.1,201.8051939953919,1.5,0.15678587592224594,1,10,95107331,0.0,0.0,108
434,115,3.5,3,34,GEL_OP_v1(3),dikesnet,589200000.0,4411.747583298014,A.1,230.83202815405934,10.0,0.37544404055674113,1,10,95107331,0.0,0.0,108
435,107,3.5,3,35,GEL_OP_v1(3),dikesnet,589200000.0,1404.237425360002,A.1,176.64484868367882,1.5,0.2786462994963519,1,10,95107331,0.0,0.0,108
436,19,2.5,3,36,GEL_OP_v1(3),dikesnet,589200000.0,506.53775990543716,A.1,322.2010597876879,1.5,0.8479443274767268,1,10,95107331,0.0,0.0,108
437,104,4.5,3,37,GEL_OP_v1(3),dikesnet,589200000.0,12282.563081831835,A.1,36.79424230750966,1.0,0.1792917840075651,1,10,95107331,0.0,0.0,108
438,131,2.5,3,38,GEL_OP_v1(3),dikesnet,589200000.0,1126.7040676323763,A.1,329.4146982161854,1.5,0.884234318974403,1,10,95107331,0.0,0.0,108
439,51,1.5,3,39,GEL_OP_v1(3),dikesnet,589200000.0,5330.0634909425235,A.1,254.28829574142893,10.0,0.20870673741464454,1,10,95107331,0.0,0.0,108
440,47,4.5,3,40,GEL_OP_v1(3),dikesnet,589200000.0,3315.7776914541305,A.1,59.12379018838501,1.0,0.9954701103784404,1,10,95107331,0.0,0.0,108
441,122,2.5,3,41,GEL_OP_v1(3),dikesnet,589200000.0,22207.278025947806,A.1,206.35323640890113,1.5,0.7022107549943544,1,10,95107331,0.0,0.0,108
442,96,3.5,3,42,GEL_OP_v1(3),dikesnet,589200000.0,3208.435674070555,A.1,44.322150822736944,1.0,0.5681087184530011,1,10,95107331,0.0,0.0,108
443,49,3.5,3,43,GEL_OP_v1(3),dikesnet,589200000.0,11937.129769886944,A.1,91.60149037915065,1.5,0.022366013918334135,1,10,95107331,0.0,0.0,108
444,37,1.5,3,44,GEL_OP_v1(3),dikesnet,589200000.0,18732.186274546442,A.1,99.1003906501655,10.0,0.220145340628739,1,10,95107331,0.0,0.0,108
445,59,1.5,3,45,GEL_OP_v1(3),dikesnet,589200000.0,1391.8700985132923,A.1,72.53529393308625,1.0,0.49881413319362355,1,10,95107331,0.0,0.0,108
446,35,3.5,3,46,GEL_OP_v1(3),dikesnet,589200000.0,14517.254948685639,A.1,168.32072931388697,1.0,0.24011498065295808,1,10,95107331,0.0,0.0,108
447,111,2.5,3,47,GEL_OP_v1(3),dikesnet,589200000.0,4989.763384114254,A.1,106.43011970163093,1.0,0.7509694916490554,1,10,95107331,0.0,0.0,108
448,25,2.5,3,48,GEL_OP_v1(3),dikesnet,589200000.0,17262.099088514457,A.1,110.27806433060556,1.0,0.30402035836466723,1,10,95107331,0.0,0.0,108
449,103,3.5,3,49,GEL_OP_v1(3),dikesnet,589200000.0,6939.4234937517485,A.1,184.19458624407406,1.0,0.4298130183432511,1,10,95107331,0.0,0.0,108
450,61,4.5,3,50,GEL_OP_v1(3),dikesnet,589200000.0,7374.950445197232,A.1,188.61012027801473,1.5,0.5431611109073748,1,10,95107331,0.0,0.0,108
451,30,3.5,3,51,GEL_OP_v1(3),dikesnet,589200000.0,349.55473187740944,A.1,134.33897936608807,1.0,0.04128393604568355,1,10,95107331,0.0,0.0,108
452,38,2.5,3,52,GEL_OP_v1(3),dikesnet,589200000.0,1973.9035569464247,A.1,58.60949304514399,1.0,0.2171253548676285,1,10,95107331,0.0,0.0,108
453,68,3.5,3,53,GEL_OP_v1(3),dikesnet,589200000.0,6268.805993642448,A.1,116.55187840763202,1.0,0.06797096091249898,1,10,95107331,0.0,0.0,108
454,120,3.5,3,54,GEL_OP_v1(3),dikesnet,589200000.0,1046.1870944853335,A.1,40.50450463116637,1.0,0.970527084011078,1,10,95107331,0.0,0.0,108
455,97,3.5,3,55,GEL_OP_v1(3),dikesnet,589200000.0,10067.14071875294,A.1,178.9367327652076,1.5,0.5328711167648679,1,10,95107331,0.0,0.0,108
456,93,4.5,3,56,GEL_OP_v1(3),dikesnet,589200000.0,935.1256696296816,A.1,67.33897082103451,1.0,0.39997171935932163,1,10,95107331,0.0,0.0,108
457,28,2.5,3,57,GEL_OP_v1(3),dikesnet,589200000.0,5043.714004818877,A.1,127.08505293205393,1.5,0.8710991662176855,1,10,95107331,0.0,0.0,108
458,16,4.5,3,58,GEL_OP_v1(3),dikesnet,589200000.0,4101.645057381414,A.1,342.09410361415695,10.0,0.11719430669401175,1,10,95107331,0.0,0.0,108
459,52,3.5,3,59,GEL_OP_v1(3),dikesnet,589200000.0,18507.16035603545,A.1,113.95464132472429,1.5,0.1353101168432133,1,10,95107331,0.0,0.0,108
460,5,1.5,3,60,GEL_OP_v1(3),dikesnet,589200000.0,4183.7447225629585,A.1,303.90286813446846,1.0,0.9387861826797328,1,10,95107331,0.0,0.0,108
461,71,2.5,3,61,GEL_OP_v1(3),dikesnet,589200000.0,18721.88699097313,A.1,325.84732216478466,1.5,0.8336057935034541,1,10,95107331,0.0,0.0,108
462,105,2.5,3,62,GEL_OP_v1(3),dikesnet,589200000.0,3019.1261889504276,A.1,217.37403974398217,10.0,0.3400375936537621,1,10,95107331,0.0,0.0,108
463,38,3.5,3,63,GEL_OP_v1(3),dikesnet,589200000.0,3026.2410711573693,A.1,307.80000239589947,10.0,0.8282352203981289,1,10,95107331,0.0,0.0,108
464,56,1.5,3,64,GEL_OP_v1(3),dikesnet,589200000.0,707.3129996566765,A.1,172.6868739305555,1.0,0.35103776784547064,1,10,95107331,0.0,0.0,108
465,11,3.5,3,65,GEL_OP_v1(3),dikesnet,589200000.0,3582.5922391715994,A.1,292.999963347437,1.0,0.03090648825977161,1,10,95107331,0.0,0.0,108
466,13,3.5,3,66,GEL_OP_v1(3),dikesnet,589200000.0,7634.611662391129,A.1,287.19540425006124,1.0,0.6587412032236006,1,10,95107331,0.0,0.0,108
467,117,3.5,3,67,GEL_OP_v1(3),dikesnet,589200000.0,14916.987109542502,A.1,139.8592187585453,1.0,0.5218744777977555,1,10,95107331,0.0,0.0,108
468,131,2.5,3,68,GEL_OP_v1(3),dikesnet,589200000.0,10512.04410776358,A.1,249.3124406373244,1.0,0.23124904535350196,1,10,95107331,0.0,0.0,108
469,74,4.5,3,69,GEL_OP_v1(3),dikesnet,589200000.0,30640.648039122927,A.1,272.1355113443483,10.0,0.31863746718588914,1,10,95107331,0.0,0.0,108
470,12,3.5,3,70,GEL_OP_v1(3),dikesnet,589200000.0,8479.9037786141,A.1,122.99319292526289,1.5,0.3258112830848657,1,10,95107331,0.0,0.0,108
471,80,4.5,3,71,GEL_OP_v1(3),dikesnet,589200000.0,2357.4298893092437,A.1,48.24470265238088,1.5,0.08961683306446265,1,10,95107331,0.0,0.0,108
472,47,2.5,3,72,GEL_OP_v1(3),dikesnet,589200000.0,18594.3716916231,A.1,78.17595032645944,10.0,0.7123551572704618,1,10,95107331,0.0,0.0,108
473,22,2.5,3,73,GEL_OP_v1(3),dikesnet,589200000.0,9898.617803227946,A.1,146.02003363001307,10.0,0.4708836262405456,1,10,95107331,0.0,0.0,108
474,1,3.5,3,74,GEL_OP_v1(3),dikesnet,589200000.0,13448.888052748138,A.1,196.14652676408843,10.0,0.09275598635488945,1,10,95107331,0.0,0.0,108
475,57,3.5,3,75,GEL_OP_v1(3),dikesnet,589200000.0,7996.518014960129,A.1,245.79451929787066,10.0,0.48071158810072095,1,10,95107331,0.0,0.0,108
476,123,2.5,3,76,GEL_OP_v1(3),dikesnet,589200000.0,20435.92635528091,A.1,335.38698503163243,1.0,0.2509812940736539,1,10,95107331,0.0,0.0,108
477,45,1.5,3,77,GEL_OP_v1(3),dikesnet,589200000.0,6826.193453787377,A.1,299.5806541948394,1.5,0.009349468146608711,1,10,95107331,0.0,0.0,108
478,43,4.5,3,78,GEL_OP_v1(3),dikesnet,589200000.0,2130.972011851808,A.1,222.9864257378804,1.5,0.6922741677634257,1,10,95107331,0.0,0.0,108
479,10,3.5,3,79,GEL_OP_v1(3),dikesnet,589200000.0,885.080700979608,A.1,84.42817557409617,1.0,0.5969506490960474,1,10,95107331,0.0,0.0,108
480,33,3.5,3,80,GEL_OP_v1(3),dikesnet,589200000.0,13992.754023905987,A.1,235.2896563534645,1.5,0.788447904090678,1,10,95107331,0.0,0.0,108
481,87,1.5,3,81,GEL_OP_v1(3),dikesnet,589200000.0,18762.411796839926,A.1,54.5392698218783,10.0,0.4570570573105437,1,10,95107331,0.0,0.0,108
482,82,1.5,3,82,GEL_OP_v1(3),dikesnet,589200000.0,15496.472013039023,A.1,145.19228604767102,1.5,0.8015202205997788,1,10,95107331,0.0,0.0,108
483,88,3.5,3,83,GEL_OP_v1(3),dikesnet,589200000.0,2937.7696444075964,A.1,225.31727619203778,1.5,0.12649027248039696,1,10,95107331,0.0,0.0,108
484,99,2.5,3,84,GEL_OP_v1(3),dikesnet,589200000.0,6206.578261312923,A.1,77.6543865077982,10.0,0.6318046310690236,1,10,95107331,0.0,0.0,108
485,69,1.5,3,85,GEL_OP_v1(3),dikesnet,589200000.0,7142.729720940979,A.1,160.9860849130385,1.0,0.16947292707900768,1,10,95107331,0.0,0.0,108
486,112,1.5,3,86,GEL_OP_v1(3),dikesnet,589200000.0,4497.070351374066,A.1,100.92129125845292,10.0,0.4435375754330762,1,10,95107331,0.0,0.0,108
487,1,1.5,3,87,GEL_OP_v1(3),dikesnet,589200000.0,1340.295589783714,A.1,263.8287851886994,1.5,0.7601773765158476,1,10,95107331,0.0,0.0,108
488,60,3.5,3,88,GEL_OP_v1(3),dikesnet,589200000.0,3273.2099675947657,A.1,211.58560293316788,10.0,0.5136911199902987,1,10,95107331,0.0,0.0,108
489,54,2.5,3,89,GEL_OP_v1(3),dikesnet,589200000.0,2981.324484547515,A.1,35.26046591499077,10.0,0.7793734720892092,1,10,95107331,0.0,0.0,108
490,99,1.5,3,90,GEL_OP_v1(3),dikesnet,589200000.0,7456.991521817356,A.1,32.72007426545209,10.0,0.2902883603412683,1,10,95107331,0.0,0.0,108
491,66,1.5,3,91,GEL_OP_v1(3),dikesnet,589200000.0,2029.114164012767,A.1,192.18057441248402,1.0,0.8973391690734895,1,10,95107331,0.0,0.0,108
492,119,2.5,3,92,GEL_OP_v1(3),dikesnet,589200000.0,5787.451192683813,A.1,95.83888845724138,1.0,0.5746543301855248,1,10,95107331,0.0,0.0,108
493,76,3.5,3,93,GEL_OP_v1(3),dikesnet,589200000.0,5349.393018880784,A.1,282.3117312359989,10.0,0.19639404147894607,1,10,95107331,0.0,0.0,108
494,15,1.5,3,94,GEL_OP_v1(3),dikesnet,589200000.0,11487.567794621058,A.1,283.3450368578619,10.0,0.6017849151760037,1,10,95107331,0.0,0.0,108
495,79,4.5,3,95,GEL_OP_v1(3),dikesnet,589200000.0,2615.136818589925,A.1,165.43387520449267,10.0,0.019311585421828256,1,10,95107331,0.0,0.0,108
496,63,1.5,3,96,GEL_OP_v1(3),dikesnet,589200000.0,4334.858547170418,A.1,244.13520522972044,10.0,0.36759655653996964,1,10,95107331,0.0,0.0,108
497,9,1.5,3,97,GEL_OP_v1(3),dikesnet,589200000.0,329.5163773808844,A.1,239.8313043452083,1.5,0.7968307984262243,1,10,95107331,0.0,0.0,108
498,67,4.5,3,98,GEL_OP_v1(3),dikesnet,589200000.0,8040.824571025798,A.1,320.44650999166544,1.5,0.6879125320467829,1,10,95107331,0.0,0.0,108
499,125,4.5,3,99,GEL_OP_v1(3),dikesnet,589200000.0,8043.056725427605,A.1,69.30776054116366,10.0,0.8601723225346444,1,10,95107331,0.0,0.0,108
500,74,1.5,0,0,Baseline,dikesnet,0.0,0.0,A.2,315.43573922050933,1.0,0.28387256056923016,0,0,0,105745619.47956815,0.06361337451484872,108
501,73,3.5,0,1,Baseline,dikesnet,0.0,0.0,A.2,254.477492221137,1.5,0.6219021272338421,0,0,0,0.0,0.0,108
502,81,1.5,0,2,Baseline,dikesnet,0.0,0.0,A.2,311.36037658694346,10.0,0.26253674425638046,0,0,0,0.0,0.0,108
503,7,2.5,0,3,Baseline,dikesnet,0.0,0.0,A.2,337.06408689627057,1.0,0.38592960816677807,0,0,0,9761036.852008969,0.008096747727393494,108
504,101,2.5,0,4,Baseline,dikesnet,0.0,0.0,A.2,164.1611232377146,1.0,0.8113121404752142,0,0,0,8913874.269421468,0.007926057955083068,108
505,64,1.5,0,5,Baseline,dikesnet,0.0,0.0,A.2,269.6510264423859,10.0,0.6475945824864492,0,0,0,19275412.228981506,0.012376463873265187,108
506,26,1.5,0,6,Baseline,dikesnet,0.0,0.0,A.2,113.76813025019457,1.0,0.057732238251790205,0,0,0,239890222.01524767,0.13106333951367713,108
507,128,4.5,0,7,Baseline,dikesnet,0.0,0.0,A.2,208.42457646428286,1.0,0.1914934865767443,0,0,0,0.0,0.0,108
508,41,2.5,0,8,Baseline,dikesnet,0.0,0.0,A.2,64.96923861267484,1.0,0.1894732095196816,0,0,0,115742093.36359875,0.09414873522531055,108
509,85,4.5,0,9,Baseline,dikesnet,0.0,0.0,A.2,198.91358036075684,1.5,0.11037905334102463,0,0,0,151614328.35852587,0.19051081484560867,108
510,94,2.5,0,10,Baseline,dikesnet,0.0,0.0,A.2,249.3603299009859,1.5,0.2304953335550398,0,0,0,83714265.87247124,0.06810399183517866,108
511,113,4.5,0,11,Baseline,dikesnet,0.0,0.0,A.2,283.1331801819216,10.0,0.6361035982322277,0,0,0,8997394.459184188,0.012485116157361028,108
512,20,3.5,0,12,Baseline,dikesnet,0.0,0.0,A.2,239.2376076429382,10.0,0.9442908126339289,0,0,0,3526306.9081117003,0.004083358476861804,108
513,30,1.5,0,13,Baseline,dikesnet,0.0,0.0,A.2,222.2100223989441,1.0,0.8836783106787114,0,0,0,8633400.363561708,0.005687082480080669,108
514,124,2.5,0,14,Baseline,dikesnet,0.0,0.0,A.2,84.62875984487091,1.5,0.2905831651815556,0,0,0,70375731.16561201,0.058345937043794045,108
515,23,4.5,0,15,Baseline,dikesnet,0.0,0.0,A.2,59.26275519296425,1.0,0.9853605178331316,0,0,0,2167434.194041441,0.0031348257684972085,108
516,54,2.5,0,16,Baseline,dikesnet,0.0,0.0,A.2,130.2792423324771,10.0,0.7775277597326814,0,0,0,0.0,0.0,108
517,116,4.5,0,17,Baseline,dikesnet,0.0,0.0,A.2,322.3679055095096,1.0,0.3221723817698579,0,0,0,34003288.916479275,0.045391639451265,108
518,129,1.5,0,18,Baseline,dikesnet,0.0,0.0,A.2,136.2785608509858,10.0,0.8769681007505165,0,0,0,0.0,0.0,108
519,24,2.5,0,19,Baseline,dikesnet,0.0,0.0,A.2,265.6345282251228,1.5,0.16750383979845815,0,0,0,171747245.60583645,0.13868905105486218,108
520,40,2.5,0,20,Baseline,dikesnet,0.0,0.0,A.2,262.4272972005334,10.0,0.8960442530898856,0,0,0,6024849.614939987,0.005390612451164193,108
521,32,4.5,0,21,Baseline,dikesnet,0.0,0.0,A.2,31.973233813326818,10.0,0.37909974709583144,0,0,0,30845659.88372808,0.041520309294869315,108
522,85,4.5,0,22,Baseline,dikesnet,0.0,0.0,A.2,41.8222125007474,1.5,0.21615999084744458,0,0,0,0.0,0.0,108
523,107,1.5,0,23,Baseline,dikesnet,0.0,0.0,A.2,234.65896082461458,1.5,0.12463509236581718,0,0,0,267513803.37204552,0.15807069313074912,108
524,5,4.5,0,24,Baseline,dikesnet,0.0,0.0,A.2,189.26378254862394,10.0,0.09802606172040638,0,0,0,162615267.54646352,0.2035046085251278,108
525,109,4.5,0,25,Baseline,dikesnet,0.0,0.0,A.2,349.5423124879018,1.0,0.5200114223909198,0,0,0,14355129.119118879,0.019786715305365785,108
526,89,4.5,0,26,Baseline,dikesnet,0.0,0.0,A.2,49.85687056037634,1.0,0.3545468025219578,0,0,0,34321175.96587806,0.04607907434910927,108
527,18,1.5,0,27,Baseline,dikesnet,0.0,0.0,A.2,279.7882679341058,10.0,0.7392187314501557,0,0,0,0.0,0.0,108
528,44,4.5,0,28,Baseline,dikesnet,0.0,0.0,A.2,139.23650695502798,1.0,0.6726610428719482,0,0,0,2307356.5339274965,0.00317349562440252,108
529,90,4.5,0,29,Baseline,dikesnet,0.0,0.0,A.2,36.876931046688156,1.5,0.36055650999140065,0,0,0,0.0,0.0,108
530,3,1.5,0,30,Baseline,dikesnet,0.0,0.0,A.2,58.70601084465771,1.0,0.7203798091348913,0,0,0,16267722.908700656,0.010678836384548591,108
531,127,4.5,0,31,Baseline,dikesnet,0.0,0.0,A.2,186.21647547668792,1.5,0.9208144831484705,0,0,0,0.0,0.0,108
532,93,2.5,0,32,Baseline,dikesnet,0.0,0.0,A.2,292.5918430267551,10.0,0.2794871109974242,0,0,0,76117746.76468092,0.06320209936200137,108
533,77,4.5,0,33,Baseline,dikesnet,0.0,0.0,A.2,89.27768246065372,10.0,0.5368458865057014,0,0,0,0.0,0.0,108
534,115,3.5,0,34,Baseline,dikesnet,0.0,0.0,A.2,109.98823622938146,1.0,0.8450262957425425,0,0,0,0.0,0.0,108
535,107,3.5,0,35,Baseline,dikesnet,0.0,0.0,A.2,216.5170919729797,10.0,0.9329347412396571,0,0,0,0.0,0.0,108
536,19,2.5,0,36,Baseline,dikesnet,0.0,0.0,A.2,124.35371221880115,1.0,0.6538424221008037,0,0,0,14501005.521795072,0.012700448947592046,108
537,104,4.5,0,37,Baseline,dikesnet,0.0,0.0,A.2,205.62850759787312,10.0,0.08670057862382047,0,0,0,147414246.78855145,0.1827555118973473,108
538,131,2.5,0,38,Baseline,dikesnet,0.0,0.0,A.2,276.28192276601345,10.0,0.48513075575464604,0,0,0,33452455.339584656,0.02872543319757751,108
