,A.0_ID flood wave shape,discount rate 0,EWS_DaysToThreat,scenario,policy,model,RfR Total Costs,Expected Evacuation Costs,Dike ring,Bmax,Brate,pfail,RfR 0,DikeIncrease 0,Dike Investment Costs,Expected Annual Damage,Expected Number of Deaths,num_of_events
20,65,4.5,0,20,Baseline,dikesnet,0.0,0.0,A.1,198.80280955080292,10.0,0.3152800048975315,0,0,0,712305473.988317,0.673757028002519,36
21,100,3.5,0,21,Baseline,dikesnet,0.0,0.0,A.1,33.11610965404095,1.5,0.7545193674628875,0,0,0,3865910.8724232893,0.0032796633851134077,36
22,1,1.5,0,22,Baseline,dikesnet,0.0,0.0,A.1,194.48738504096406,10.0,0.14485100213736923,0,0,0,1513576786.3788419,0.6630826088225614,36
23,132,3.5,0,23,Baseline,dikesnet,0.0,0.0,A.1,146.2034538048579,1.5,0.5057095887172788,0,0,0,65063465.12142991,0.05331760763727597,36
24,95,3.5,0,24,Baseline,dikesnet,0.0,0.0,A.1,125.90189125607336,1.5,0.7654358432120916,0,0,0,851751.0693492764,0.0007236765633742868,36
25,33,2.5,0,25,Baseline,dikesnet,0.0,0.0,A.1,219.05473521064613,1.0,0.982438169729973,0,0,0,0.0,0.0,36
26,22,2.5,0,26,Baseline,dikesnet,0.0,0.0,A.1,313.92660362744135,1.5,0.304803841734295,0,0,0,1132861624.8032744,0.6699608319554337,36
27,122,3.5,0,27,Baseline,dikesnet,0.0,0.0,A.1,60.09175341227795,1.5,0.5125119022981777,0,0,0,50853716.25406122,0.04172759111508122,36
28,115,2.5,0,28,Baseline,dikesnet,0.0,0.0,A.1,78.45855258338506,10.0,0.6691470451392014,0,0,0,11106503.564612694,0.007256464440760309,36
29,106,2.5,0,29,Baseline,dikesnet,0.0,0.0,A.1,290.8300492759523,10.0,0.6042260196107747,0,0,0,41290166.198307626,0.02675027766440342,36
30,59,3.5,0,30,Baseline,dikesnet,0.0,0.0,A.1,268.4788981341505,10.0,0.8348146069980227,0,0,0,0.0,0.0,36
31,25,1.5,0,31,Baseline,dikesnet,0.0,0.0,A.1,331.9805545232653,10.0,0.8235777798131966,0,0,0,0.0,0.0,36
32,49,4.5,0,32,Baseline,dikesnet,0.0,0.0,A.1,101.40676524861432,10.0,0.16308531557656167,0,0,0,701325028.4400109,0.6606630243013865,36
33,74,2.5,0,33,Baseline,dikesnet,0.0,0.0,A.1,315.41820051180406,1.0,0.28604746913677065,0,0,0,1148956785.557724,0.6819762933945936,36
34,43,3.5,0,34,Baseline,dikesnet,0.0,0.0,A.1,209.31864070472616,10.0,0.24475936671928702,0,0,0,884887349.491595,0.6750771452254736,36
35,110,1.5,0,35,Baseline,dikesnet,0.0,0.0,A.1,150.66245303393345,1.5,0.52420076029048,0,0,0,115046797.85633236,0.054546775827341,36
36,38,1.5,0,36,Baseline,dikesnet,0.0,0.0,A.1,164.3228942252922,1.0,0.2721415734498879,0,0,0,1517544938.1938646,0.6652817517010757,36
37,96,2.5,0,37,Baseline,dikesnet,0.0,0.0,A.1,231.4421764829335,1.0,0.18821900281701034,0,0,0,1146621706.3954473,0.6802332352454028,36
38,124,3.5,0,38,Baseline,dikesnet,0.0,0.0,A.1,276.9154135117889,10.0,0.38331435567378,0,0,0,361054708.3823822,0.28333856669094193,36
39,6,2.5,0,39,Baseline,dikesnet,0.0,0.0,A.1,282.6208463725136,10.0,0.37312792936850675,0,0,0,583535478.5887244,0.3530074214153186,36
40,61,1.5,0,40,Baseline,dikesnet,0.0,0.0,A.1,156.2290649457961,1.5,0.12685885901288574,0,0,0,1525849834.8843827,0.6698840075881864,36
41,84,1.5,0,41,Baseline,dikesnet,0.0,0.0,A.1,151.95427702853635,10.0,0.028333939953930853,0,0,0,1527977249.1204107,0.6710629370069313,36
42,57,4.5,0,42,Baseline,dikesnet,0.0,0.0,A.1,174.01864900306003,1.5,0.7128152688306728,0,0,0,4851650.994665994,0.005080675702785413,36
43,85,4.5,0,43,Baseline,dikesnet,0.0,0.0,A.1,310.1063015727592,10.0,0.7967228682436505,0,0,0,0.0,0.0,36
44,10,3.5,0,44,Baseline,dikesnet,0.0,0.0,A.1,81.56658683271081,1.5,0.46137695993492567,0,0,0,113231991.08465107,0.09146165090463976,36
45,51,1.5,0,45,Baseline,dikesnet,0.0,0.0,A.1,203.510546844348,1.5,0.33413398930856,0,0,0,1030650496.4137022,0.4557024146313642,36
46,67,2.5,0,46,Baseline,dikesnet,0.0,0.0,A.1,133.62868098148192,1.0,0.8813571147098805,0,0,0,0.0,0.0,36
47,97,2.5,0,47,Baseline,dikesnet,0.0,0.0,A.1,218.00943708769947,10.0,0.08247496514274352,0,0,0,1140436132.798784,0.6756157128418366,36
48,8,2.5,0,48,Baseline,dikesnet,0.0,0.0,A.1,166.95771798764088,1.0,0.9092947542580341,0,0,0,0.0,0.0,36
49,2,4.5,0,49,Baseline,dikesnet,0.0,0.0,A.1,108.32729471555821,1.5,0.06891097801335458,0,0,0,719356623.3490798,0.6821664710850905,36
50,23,1.5,0,50,Baseline,dikesnet,0.0,0.0,A.1,72.80479436758418,1.0,0.7056646084474508,0,0,0,15637907.988872092,0.007640759356152336,36
51,6,4.5,0,51,Baseline,dikesnet,0.0,0.0,A.1,172.7688553883454,1.0,0.9202227882226642,0,0,0,0.0,0.0,36
52,29,1.5,0,52,Baseline,dikesnet,0.0,0.0,A.1,37.28768408241201,1.5,0.896537552192629,0,0,0,0.0,0.0,36
53,83,4.5,0,53,Baseline,dikesnet,0.0,0.0,A.1,167.64362738792997,1.0,0.23231741824536645,0,0,0,716611733.1732619,0.6788931506261632,36
54,17,3.5,0,54,Baseline,dikesnet,0.0,0.0,A.1,239.3213425067248,10.0,0.4191715192582632,0,0,0,222243782.52683368,0.17668448411007234,36
55,72,1.5,0,55,Baseline,dikesnet,0.0,0.0,A.1,189.42279779107812,1.5,0.8592529007701255,0,0,0,0.0,0.0,36
56,87,3.5,0,56,Baseline,dikesnet,0.0,0.0,A.1,246.33802269404367,10.0,0.49427920306114276,0,0,0,75870038.88338958,0.06212466043326587,36
57,38,4.5,0,57,Baseline,dikesnet,0.0,0.0,A.1,329.42023590644914,1.0,0.6976670831411954,0,0,0,6998928.500784624,0.007313539117478465,36
58,108,3.5,0,58,Baseline,dikesnet,0.0,0.0,A.1,118.0190753021126,10.0,0.8043041271737965,0,0,0,0.0,0.0,36
59,119,2.5,0,59,Baseline,dikesnet,0.0,0.0,A.1,62.08790140458386,1.5,0.1586800690135856,0,0,0,1147690769.5339656,0.6810312326174472,36
60,48,2.5,0,60,Baseline,dikesnet,0.0,0.0,A.1,56.17405735879537,10.0,0.5576393533104473,0,0,0,39648326.46438544,0.02549527679374059,36
61,14,3.5,0,61,Baseline,dikesnet,0.0,0.0,A.1,260.1857258805309,1.0,0.941389153512989,0,0,0,0.0,0.0,36
62,113,4.5,0,62,Baseline,dikesnet,0.0,0.0,A.1,349.4193049465541,1.5,0.19189014558129303,0,0,0,706316774.9229486,0.6666152498023372,36
63,53,2.5,0,63,Baseline,dikesnet,0.0,0.0,A.1,119.67155998448673,1.5,0.25297684837192413,0,0,0,1136013599.5535288,0.6723136960699964,36
64,73,2.5,0,64,Baseline,dikesnet,0.0,0.0,A.1,191.036528018236,10.0,0.4018369820247603,0,0,0,351641882.79125524,0.21602971970519502,36
65,56,1.5,0,65,Baseline,dikesnet,0.0,0.0,A.1,52.65287514132551,1.0,0.7442269377871632,0,0,0,15674725.495562222,0.007661651992864751,36
66,111,4.5,0,66,Baseline,dikesnet,0.0,0.0,A.1,275.9186163924538,1.5,0.22698224830802816,0,0,0,705865647.4157431,0.666077237323145,36
67,76,2.5,0,67,Baseline,dikesnet,0.0,0.0,A.1,75.55038342183298,1.5,0.011599406079202257,0,0,0,1140965297.0242229,0.6760108312236339,36
68,82,4.5,0,68,Baseline,dikesnet,0.0,0.0,A.1,262.5697066907336,1.5,0.7789952159521479,0,0,0,698222.4145946931,0.000737750749646761,36
69,13,4.5,0,69,Baseline,dikesnet,0.0,0.0,A.1,126.90988850928748,1.0,0.34431354715899115,0,0,0,485614489.44618225,0.46366340423512864,36
70,54,2.5,0,70,Baseline,dikesnet,0.0,0.0,A.1,99.2722577114188,1.5,0.3562046067293608,0,0,0,645999968.4376371,0.38866062188351524,36
71,79,3.5,0,71,Baseline,dikesnet,0.0,0.0,A.1,272.86353540261507,1.5,0.6453220442579217,0,0,0,13940704.451184113,0.01169792057582885,36
72,32,4.5,0,72,Baseline,dikesnet,0.0,0.0,A.1,304.22379512308385,10.0,0.7331594360665138,0,0,0,4969263.853289656,0.00522429863753804,36
73,127,2.5,0,73,Baseline,dikesnet,0.0,0.0,A.1,42.51981126525061,10.0,0.6750590120473268,0,0,0,18372179.594439544,0.012016569040639889,36
74,45,4.5,0,74,Baseline,dikesnet,0.0,0.0,A.1,320.25596444370643,1.0,0.8643384587734005,0,0,0,0.0,0.0,36
75,121,4.5,0,75,Baseline,dikesnet,0.0,0.0,A.1,33.47689017661216,1.5,0.20323880839605665,0,0,0,715075419.5924731,0.6770609066315252,36
76,112,4.5,0,76,Baseline,dikesnet,0.0,0.0,A.1,212.5767274536999,1.0,0.612165728630319,0,0,0,26035256.847565453,0.026981565583804334,36
77,101,1.5,0,77,Baseline,dikesnet,0.0,0.0,A.1,144.85839688548927,1.5,0.599017510234095,0,0,0,55369058.227570064,0.02660860136409891,36
78,129,1.5,0,78,Baseline,dikesnet,0.0,0.0,A.1,241.33088366335102,10.0,0.4729068574669008,0,0,0,147826930.62535617,0.06895567719991424,36
79,99,1.5,0,79,Baseline,dikesnet,0.0,0.0,A.1,200.52077614799384,10.0,0.4846310823178854,0,0,0,153622787.68891105,0.072243380225394,36
80,24,2.5,0,80,Baseline,dikesnet,0.0,0.0,A.1,342.9980333751336,10.0,0.8448252416060149,0,0,0,0.0,0.0,36
81,91,3.5,0,81,Baseline,dikesnet,0.0,0.0,A.1,232.87248400179868,1.5,0.17430969772198704,0,0,0,891276827.127985,0.6812205273252115,36
82,4,3.5,0,82,Baseline,dikesnet,0.0,0.0,A.1,43.937616469480375,1.5,0.5373275285978345,0,0,0,51658183.335897356,0.04251959948125615,36
83,45,4.5,0,83,Baseline,dikesnet,0.0,0.0,A.1,250.26963851784333,1.5,0.872233181506188,0,0,0,0.0,0.0,36
84,27,4.5,0,84,Baseline,dikesnet,0.0,0.0,A.1,115.19299050600821,1.5,0.9140019436576121,0,0,0,0.0,0.0,36
85,107,4.5,0,85,Baseline,dikesnet,0.0,0.0,A.1,132.27154774239978,1.5,0.3641565718011049,0,0,0,407654577.9816493,0.3925888409148749,36
86,1,3.5,0,86,Baseline,dikesnet,0.0,0.0,A.1,184.25962103039802,1.5,0.6559609662304405,0,0,0,13784824.585354384,0.011544454808685727,36
87,68,3.5,0,87,Baseline,dikesnet,0.0,0.0,A.1,70.55135066198999,1.0,0.9685500719820151,0,0,0,0.0,0.0,36
88,126,3.5,0,88,Baseline,dikesnet,0.0,0.0,A.1,84.832726105679,1.0,0.1135434601587461,0,0,0,889919271.6772892,0.6799153686458012,36
89,116,1.5,0,89,Baseline,dikesnet,0.0,0.0,A.1,252.06211952156625,1.0,0.6858890281963598,0,0,0,14855473.906430231,0.007196755606157796,36
90,91,2.5,0,90,Baseline,dikesnet,0.0,0.0,A.1,292.91390737407625,1.0,0.29411970931286685,0,0,0,1147944366.6950712,0.6812205273252115,36
91,77,1.5,0,91,Baseline,dikesnet,0.0,0.0,A.1,325.82847925752344,1.0,0.21244345324328465,0,0,0,1518107003.0887456,0.665593238440573,36
92,61,2.5,0,92,Baseline,dikesnet,0.0,0.0,A.1,160.1982332226604,1.5,0.007147905071659427,0,0,0,1132758704.0263329,0.6698840075881864,36
93,63,1.5,0,93,Baseline,dikesnet,0.0,0.0,A.1,178.70356698148265,10.0,0.0725468497528091,0,0,0,1527928563.4651775,0.6710359576659435,36
94,35,2.5,0,94,Baseline,dikesnet,0.0,0.0,A.1,339.5693229352256,1.0,0.9599805484500922,0,0,0,0.0,0.0,36
95,46,2.5,0,95,Baseline,dikesnet,0.0,0.0,A.1,256.4714264612313,10.0,0.9306769008187534,0,0,0,0.0,0.0,36
96,103,2.5,0,96,Baseline,dikesnet,0.0,0.0,A.1,297.70495456425874,1.0,0.44643805517921425,0,0,0,190913482.80932197,0.11907284354998857,36
97,89,1.5,0,97,Baseline,dikesnet,0.0,0.0,A.1,306.47203028295576,1.5,0.726284735214545,0,0,0,15595807.44922593,0.007616868784538494,36
98,94,3.5,0,98,Baseline,dikesnet,0.0,0.0,A.1,95.4830880724596,10.0,0.45618308163808047,0,0,0,110535818.03740314,0.08882077252457768,36
99,19,3.5,0,99,Baseline,dikesnet,0.0,0.0,A.1,112.19288525376784,1.0,0.0504555293622218,0,0,0,884354541.9398261,0.6745647268375594,36
100,80,1.5,4,0,GEL_OP_v1(0),dikesnet,205800000.0,3577.361752921479,A.1,180.651092922237,1.0,0.39269185527318634,1,4,47847947,0.0,0.0,36
101,27,4.5,4,1,GEL_OP_v1(0),dikesnet,205800000.0,1899.192007945337,A.1,227.04050783215547,10.0,0.5848990655488852,1,4,47847947,0.0,0.0,36
102,17,2.5,4,2,GEL_OP_v1(0),dikesnet,205800000.0,11506.669784806685,A.1,300.30273523333966,10.0,0.62905202595785,1,4,47847947,0.0,0.0,36
103,52,4.5,4,3,GEL_OP_v1(0),dikesnet,205800000.0,272.99933040379085,A.1,323.8003744698261,10.0,0.5662917317658414,1,4,47847947,0.0,0.0,36
104,131,1.5,4,4,GEL_OP_v1(0),dikesnet,205800000.0,4546.902283577144,A.1,335.84146092526856,1.0,0.0944521918549567,1,4,47847947,0.0,0.0,36
105,40,3.5,4,5,GEL_OP_v1(0),dikesnet,205800000.0,2791.2588423574307,A.1,106.3442620346681,10.0,0.9767379464876181,1,4,47847947,0.0,0.0,36
106,42,3.5,4,6,GEL_OP_v1(0),dikesnet,205800000.0,42738.91882769708,A.1,136.34592783632945,1.5,0.547885484639202,1,4,47847947,0.0,0.0,36
107,117,1.5,4,7,GEL_OP_v1(0),dikesnet,205800000.0,42635.22802430842,A.1,51.42113680501301,1.0,0.6391380314604134,1,4,47847947,0.0,0.0,36
108,128,3.5,4,8,GEL_OP_v1(0),dikesnet,205800000.0,1256.2004628516688,A.1,68.01936978655057,1.0,0.991093242565686,1,4,47847947,0.0,0.0,36
109,102,1.5,4,9,GEL_OP_v1(0),dikesnet,205800000.0,4103.535810856903,A.1,222.109048701622,1.5,0.5749112117798952,1,4,47847947,0.0,0.0,36
110,11,4.5,4,10,GEL_OP_v1(0),dikesnet,205800000.0,806.0790819041123,A.1,209.17961684431458,1.5,0.042955650070230854,1,4,47847947,4523058.893209341,0.0005174959013936883,36
111,63,4.5,4,11,GEL_OP_v1(0),dikesnet,205800000.0,1063.999813787167,A.1,141.65355251259044,1.0,0.10778291473014513,1,4,47847947,0.0,0.0,36
112,20,3.5,4,12,GEL_OP_v1(0),dikesnet,205800000.0,20254.983242708062,A.1,266.58771739946405,1.0,0.8142219408144943,1,4,47847947,0.0,0.0,36
113,36,1.5,4,13,GEL_OP_v1(0),dikesnet,205800000.0,2092.507956949751,A.1,90.00630209044652,1.0,0.13909598006726923,1,4,47847947,0.0,0.0,36
114,69,4.5,4,14,GEL_OP_v1(0),dikesnet,205800000.0,16296.188981391226,A.1,346.7073895255097,10.0,0.42203326005797526,1,4,47847947,0.0,0.0,36
115,119,2.5,4,15,GEL_OP_v1(0),dikesnet,205800000.0,2210.2908428895835,A.1,286.40427331364384,10.0,0.03816163354643699,1,4,47847947,15778373.326714791,0.0011162160560914585,36
116,70,4.5,4,16,GEL_OP_v1(0),dikesnet,205800000.0,23130.186290419162,A.1,284.6104317230022,1.0,0.32542372224357574,1,4,47847947,0.0,0.0,36
117,89,1.5,4,17,GEL_OP_v1(0),dikesnet,205800000.0,3901.929934378895,A.1,47.35355342142903,1.0,0.7809036281525802,1,4,47847947,0.0,0.0,36
118,30,1.5,4,18,GEL_OP_v1(0),dikesnet,205800000.0,5213.035158048794,A.1,93.99792398303887,1.0,0.4379797912835328,1,4,47847947,0.0,0.0,36
119,13,3.5,4,19,GEL_OP_v1(0),dikesnet,205800000.0,2673.9903586516502,A.1,235.31947613849215,10.0,0.2632610123757793,1,4,47847947,0.0,0.0,36
120,65,4.5,4,20,GEL_OP_v1(0),dikesnet,205800000.0,2071.8923525573423,A.1,198.80280955080292,10.0,0.3152800048975315,1,4,47847947,0.0,0.0,36
121,100,3.5,4,21,GEL_OP_v1(0),dikesnet,205800000.0,1865.130987797306,A.1,33.11610965404095,1.5,0.7545193674628875,1,4,47847947,0.0,0.0,36
122,1,1.5,4,22,GEL_OP_v1(0),dikesnet,205800000.0,3578.9977156666996,A.1,194.48738504096406,10.0,0.14485100213736923,1,4,47847947,0.0,0.0,36
123,132,3.5,4,23,GEL_OP_v1(0),dikesnet,205800000.0,3113.775451247725,A.1,146.2034538048579,1.5,0.5057095887172788,1,4,47847947,0.0,0.0,36
124,95,3.5,4,24,GEL_OP_v1(0),dikesnet,205800000.0,4032.9079655413902,A.1,125.90189125607336,1.5,0.7654358432120916,1,4,47847947,0.0,0.0,36
125,33,2.5,4,25,GEL_OP_v1(0),dikesnet,205800000.0,2908.2906277387,A.1,219.05473521064613,1.0,0.982438169729973,1,4,47847947,0.0,0.0,36
126,22,2.5,4,26,GEL_OP_v1(0),dikesnet,205800000.0,2005.786822729026,A.1,313.92660362744135,1.5,0.304803841734295,1,4,47847947,0.0,0.0,36
127,122,3.5,4,27,GEL_OP_v1(0),dikesnet,205800000.0,503.76288699033034,A.1,60.09175341227795,1.5,0.5125119022981777,1,4,47847947,0.0,0.0,36
128,115,2.5,4,28,GEL_OP_v1(0),dikesnet,205800000.0,1451.5733338448438,A.1,78.45855258338506,10.0,0.6691470451392014,1,4,47847947,0.0,0.0,36
129,106,2.5,4,29,GEL_OP_v1(0),dikesnet,205800000.0,5331.692602566507,A.1,290.8300492759523,10.0,0.6042260196107747,1,4,47847947,0.0,0.0,36
130,59,3.5,4,30,GEL_OP_v1(0),dikesnet,205800000.0,4621.180442983418,A.1,268.4788981341505,10.0,0.8348146069980227,1,4,47847947,0.0,0.0,36
131,25,1.5,4,31,GEL_OP_v1(0),dikesnet,205800000.0,511.3650343624863,A.1,331.9805545232653,10.0,0.8235777798131966,1,4,47847947,0.0,0.0,36
132,49,4.5,4,32,GEL_OP_v1(0),dikesnet,205800000.0,28097.4425354475,A.1,101.40676524861432,10.0,0.16308531557656167,1,4,47847947,0.0,0.0,36
133,74,2.5,4,33,GEL_OP_v1(0),dikesnet,205800000.0,1841.78324378168,A.1,315.41820051180406,1.0,0.28604746913677065,1,4,47847947,0.0,0.0,36
134,43,3.5,4,34,GEL_OP_v1(0),dikesnet,205800000.0,1526.0462005758113,A.1,209.31864070472616,10.0,0.24475936671928702,1,4,47847947,0.0,0.0,36
135,110,1.5,4,35,GEL_OP_v1(0),dikesnet,205800000.0,2192.339030714896,A.1,150.66245303393345,1.5,0.52420076029048,1,4,47847947,0.0,0.0,36
136,38,1.5,4,36,GEL_OP_v1(0),dikesnet,205800000.0,1881.3762724873222,A.1,164.3228942252922,1.0,0.2721415734498879,1,4,47847947,0.0,0.0,36
137,96,2.5,4,37,GEL_OP_v1(0),dikesnet,205800000.0,9569.978238901087,A.1,231.4421764829335,1.0,0.18821900281701034,1,4,47847947,0.0,0.0,36
138,124,3.5,4,38,GEL_OP_v1(0),dikesnet,205800000.0,1856.1369221749296,A.1,276.9154135117889,10.0,0.38331435567378,1,4,47847947,0.0,0.0,36
139,6,2.5,4,39,GEL_OP_v1(0),dikesnet,205800000.0,1420.1103679402747,A.1,282.6208463725136,10.0,0.37312792936850675,1,4,47847947,0.0,0.0,36
140,61,1.5,4,40,GEL_OP_v1(0),dikesnet,205800000.0,7106.585311072343,A.1,156.2290649457961,1.5,0.12685885901288574,1,4,47847947,0.0,0.0,36
141,84,1.5,4,41,GEL_OP_v1(0),dikesnet,205800000.0,6170.002254824836,A.1,151.95427702853635,10.0,0.028333939953930853,1,4,47847947,33897771.031424366,0.0017491292154242367,36
142,57,4.5,4,42,GEL_OP_v1(0),dikesnet,205800000.0,1897.2669764046746,A.1,174.01864900306003,1.5,0.7128152688306728,1,4,47847947,0.0,0.0,36
143,85,4.5,4,43,GEL_OP_v1(0),dikesnet,205800000.0,5335.386524138434,A.1,310.1063015727592,10.0,0.7967228682436505,1,4,47847947,0.0,0.0,36
144,10,3.5,4,44,GEL_OP_v1(0),dikesnet,205800000.0,7855.269095078861,A.1,81.56658683271081,1.5,0.46137695993492567,1,4,47847947,0.0,0.0,36
145,51,1.5,4,45,GEL_OP_v1(0),dikesnet,205800000.0,2754.508681734284,A.1,203.510546844348,1.5,0.33413398930856,1,4,47847947,0.0,0.0,36
146,67,2.5,4,46,GEL_OP_v1(0),dikesnet,205800000.0,1163.3490762252743,A.1,133.62868098148192,1.0,0.8813571147098805,1,4,47847947,0.0,0.0,36
147,97,2.5,4,47,GEL_OP_v1(0),dikesnet,205800000.0,6293.490869327563,A.1,218.00943708769947,10.0,0.08247496514274352,1,4,47847947,0.0,0.0,36
148,8,2.5,4,48,GEL_OP_v1(0),dikesnet,205800000.0,1175.8157938863753,A.1,166.95771798764088,1.0,0.9092947542580341,1,4,47847947,0.0,0.0,36
149,2,4.5,4,49,GEL_OP_v1(0),dikesnet,205800000.0,6085.948903538643,A.1,108.32729471555821,1.5,0.06891097801335458,1,4,47847947,483181.7743252149,5.7018466271553345e-05,36
150,23,1.5,4,50,GEL_OP_v1(0),dikesnet,205800000.0,42662.41583728434,A.1,72.80479436758418,1.0,0.7056646084474508,1,4,47847947,0.0,0.0,36
151,6,4.5,4,51,GEL_OP_v1(0),dikesnet,205800000.0,42601.31097252322,A.1,172.7688553883454,1.0,0.9202227882226642,1,4,47847947,0.0,0.0,36
152,29,1.5,4,52,GEL_OP_v1(0),dikesnet,205800000.0,1945.3442977273726,A.1,37.28768408241201,1.5,0.896537552192629,1,4,47847947,0.0,0.0,36
153,83,4.5,4,53,GEL_OP_v1(0),dikesnet,205800000.0,2785.720499565331,A.1,167.64362738792997,1.0,0.23231741824536645,1,4,47847947,0.0,0.0,36
154,17,3.5,4,54,GEL_OP_v1(0),dikesnet,205800000.0,935.5505108352123,A.1,239.3213425067248,10.0,0.4191715192582632,1,4,47847947,0.0,0.0,36
155,72,1.5,4,55,GEL_OP_v1(0),dikesnet,205800000.0,10543.496876232277,A.1,189.42279779107812,1.5,0.8592529007701255,1,4,47847947,0.0,0.0,36
156,87,3.5,4,56,GEL_OP_v1(0),dikesnet,205800000.0,42643.594583236154,A.1,246.33802269404367,10.0,0.49427920306114276,1,4,47847947,0.0,0.0,36
157,38,4.5,4,57,GEL_OP_v1(0),dikesnet,205800000.0,7502.457361799626,A.1,329.42023590644914,1.0,0.6976670831411954,1,4,47847947,0.0,0.0,36
158,108,3.5,4,58,GEL_OP_v1(0),dikesnet,205800000.0,448.67680730693803,A.1,118.0190753021126,10.0,0.8043041271737965,1,4,47847947,0.0,0.0,36
159,119,2.5,4,59,GEL_OP_v1(0),dikesnet,205800000.0,4670.128602844961,A.1,62.08790140458386,1.5,0.1586800690135856,1,4,47847947,0.0,0.0,36
160,48,2.5,4,60,GEL_OP_v1(0),dikesnet,205800000.0,7156.774743979258,A.1,56.17405735879537,10.0,0.5576393533104473,1,4,47847947,0.0,0.0,36
161,14,3.5,4,61,GEL_OP_v1(0),dikesnet,205800000.0,6504.170302787706,A.1,260.1857258805309,1.0,0.941389153512989,1,4,47847947,0.0,0.0,36
162,113,4.5,4,62,GEL_OP_v1(0),dikesnet,205800000.0,42553.11561926189,A.1,349.4193049465541,1.5,0.19189014558129303,1,4,47847947,0.0,0.0,36
163,53,2.5,4,63,GEL_OP_v1(0),dikesnet,205800000.0,3789.0011482911377,A.1,119.67155998448673,1.5,0.25297684837192413,1,4,47847947,0.0,0.0,36
164,73,2.5,4,64,GEL_OP_v1(0),dikesnet,205800000.0,1255.3765395444227,A.1,191.036528018236,10.0,0.4018369820247603,1,4,47847947,0.0,0.0,36
165,56,1.5,4,65,GEL_OP_v1(0),dikesnet,205800000.0,357.6288334384798,A.1,52.65287514132551,1.0,0.7442269377871632,1,4,47847947,0.0,0.0,36
